iso3,iso3,country,disaggregation,disagg.value,region,subregion,section,environmental_impacts_land_use,environmental_impacts_freshwater_use,environmental_impacts_ghg_emissions_lifecycle,environmental_impacts_nitrogen_application,environmental_impacts_phosphorus_application,planetary_impacts_Cropland,planetary_impacts_Freshwater,planetary_impacts_Greenhouse gases,planetary_impacts_Nitrogen,planetary_impacts_Phosphorus
LAO,LAO,Lao People's Democratic Republic,food.group,legumes,Asia,South-eastern Asia,Environmental Impacts,0.115401,0.00232588,0.02898,0.0517546,0.0724249,1.35005,0.615668,0.0964012,0.160325,0.772354
LAO,LAO,Lao People's Democratic Republic,food.group,milk,Asia,South-eastern Asia,Environmental Impacts,0.239578,0.00145571,0.0675049,0.177359,0.034145,0.472661,0.146786,1.08817,0.347251,0.380175
LAO,LAO,Lao People's Democratic Republic,food.group,nuts_seeds,Asia,South-eastern Asia,Environmental Impacts,0.26749,0.027621,0.0815262,0.496358,0.0979062,3.68876,1.97133,0.680242,1.72969,1.40296
LAO,LAO,Lao People's Democratic Republic,food.group,oils,Asia,South-eastern Asia,Environmental Impacts,0.662955,0.0214151,0.147553,0.362984,0.104357,3.61728,1.04894,0.712355,2.20394,2.93414
LAO,LAO,Lao People's Democratic Republic,food.group,pork_poultry,Asia,South-eastern Asia,Environmental Impacts,3.21083,0.2755781,1.309356,2.79355,161.959786,14.53529,3.6129,14.2101,13.07082,10.37979
LAO,LAO,Lao People's Democratic Republic,food.group,roots,Asia,South-eastern Asia,Environmental Impacts,0.49611,0.0118213,0.48665,0.533057,0.0770981,3.29235,2.99193,0.920433,3.70588,3.76866
LAO,LAO,Lao People's Democratic Republic,food.group,sugar,Asia,South-eastern Asia,Environmental Impacts,0.324129,0.260056,0.272429,2.67194,0.481302,3.63645,18.626,0.86489,9.59883,7.45911
LBN,LBN,Lebanon,food.group,beef_lamb,Asia,Western Asia,Environmental Impacts,5.57163,0.00585769,1.990347,0.707172,0.1882643,4.766493,1.654517,142.383,4.261155,3.826728
LBN,LBN,Lebanon,food.group,eggs,Asia,Western Asia,Environmental Impacts,0.125178,0.00471019,0.097009,0.45925,0.0840401,2.22651,0.875823,0.878281,2.05282,1.5883
LBN,LBN,Lebanon,food.group,fish,Asia,Western Asia,Environmental Impacts,0.0438331,0.00108155,0.218659,0.19823,0.0396674,0.337775,0.16712,0.0503184,0.438779,0.473354
LBN,LBN,Lebanon,food.group,fruit_veg,Asia,Western Asia,Environmental Impacts,0.730052,0.165835,1.00043,5.62422,0.98566,16.4181,25.7193,3.7516,29.617,23.3326
LBN,LBN,Lebanon,food.group,grains,Asia,Western Asia,Environmental Impacts,2.16284,0.0608881,0.981056,12.6559,1.92062,40.463,43.9158,5.98657,70.0281,52.8
LBN,LBN,Lebanon,food.group,legumes,Asia,Western Asia,Environmental Impacts,0.444857,0.0392783,0.0609352,0.00662534,0.0219701,5.93365,3.63877,0.466446,0.00957163,0.0461107
LBN,LBN,Lebanon,food.group,milk,Asia,Western Asia,Environmental Impacts,4.09187,0.0135612,0.986773,1.38833,0.41607,10.7142,3.32732,24.6666,7.87145,8.61776
LBN,LBN,Lebanon,food.group,nuts_seeds,Asia,Western Asia,Environmental Impacts,0.30837,0.0251605,0.0635982,0.908551,0.128776,6.84676,3.65902,1.26261,3.2105,2.60406
LBN,LBN,Lebanon,food.group,oils,Asia,Western Asia,Environmental Impacts,1.55101,0.0123224,0.475394,1.91684,0.753491,19.7807,5.94601,3.00229,11.4473,15.8689
LBN,LBN,Lebanon,food.group,pork_poultry,Asia,Western Asia,Environmental Impacts,3.383735,0.23828121,0.7581549,0.247811,1.2625855,15.177157,5.462953,7.019772,14.713871,11.980582
LBN,LBN,Lebanon,food.group,roots,Asia,Western Asia,Environmental Impacts,0.147692,0.0774439,0.0825119,0.155254,0.021783,2.48799,2.26096,0.69556,2.80049,2.84793
LBN,LBN,Lebanon,food.group,sugar,Asia,Western Asia,Environmental Impacts,0.602245,0.186376,0.518171,4.83453,0.810947,11.431,58.55,2.71874,30.1735,23.4473
LBR,LBR,Liberia,food.group,beef_lamb,Africa,Western Africa,Environmental Impacts,108.00146,0.02238268,1.262438,0.843904,0.1481095,1.866517,0.7537174,33.9583,1.596462,1.372629
LBR,LBR,Liberia,food.group,eggs,Africa,Western Africa,Environmental Impacts,0.150647,0.0132358,0.112202,1.50512,0.239948,1.59637,0.627948,0.629711,1.47184,1.13878
LBR,LBR,Liberia,food.group,fish,Africa,Western Africa,Environmental Impacts,0.00557905,0.000312491,0.104292,0.0264529,0.00635427,0.11507,0.0533266,0.017145,0.155306,0.163453
LBR,LBR,Liberia,food.group,fruit_veg,Africa,Western Africa,Environmental Impacts,0.532554,0.0317145,0.54204,4.13865,0.716178,5.31944,10.4925,1.44828,10.3905,8.00749
LBR,LBR,Liberia,food.group,grains,Africa,Western Africa,Environmental Impacts,0.650571,0.0172221,0.264509,3.67683,0.574054,4.97822,5.22338,0.721856,8.39899,6.33854
LBR,LBR,Liberia,food.group,legumes,Africa,Western Africa,Environmental Impacts,0.151776,0.00247884,0.0372067,0.0252809,0.0349542,1.02606,0.541527,0.0766399,0.0670014,0.322775
LBR,LBR,Liberia,food.group,milk,Africa,Western Africa,Environmental Impacts,0.575415,0.00196161,0.0882721,0.183452,0.0390717,0.42091,0.130714,0.96903,0.309231,0.33855
LBR,LBR,Liberia,food.group,nuts_seeds,Africa,Western Africa,Environmental Impacts,0.141915,0.0175958,0.0170444,0.102748,0.0145808,2.05668,1.09912,0.379271,0.964395,0.782227
LBR,LBR,Liberia,food.group,oils,Africa,Western Africa,Environmental Impacts,0.66937,0.00291527,0.973443,2.01781,0.378296,3.79633,0.192344,4.61177,4.9292,3.84129
LBR,LBR,Liberia,food.group,pork_poultry,Africa,Western Africa,Environmental Impacts,10.883904,0.3967834,1.746493,3.80676,0.609397803,16.76868,5.316519,11.08233,15.80334,12.75078
LBR,LBR,Liberia,food.group,roots,Africa,Western Africa,Environmental Impacts,2.58907,0.00369435,1.97309,1.32522,0.183744,6.79904,6.17864,1.90079,7.65302,7.78267
LBR,LBR,Liberia,food.group,sugar,Africa,Western Africa,Environmental Impacts,0.352794,0.0556895,0.469128,6.6381,1.28831,1.99984,10.2433,0.475641,5.27882,4.10209
LCA,LCA,Saint Lucia,food.group,beef_lamb,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000202776,,0.01627644,0.00429705,4.96285,1.814402,129.3542,4.37414,3.87526
LCA,LCA,Saint Lucia,food.group,eggs,Latin America and the Caribbean,Caribbean,Environmental Impacts,,3.19E-05,,0.00603225,0.00123307,3.23475,1.27242,1.27599,2.9824,2.30753
LCA,LCA,Saint Lucia,food.group,fish,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000111075,,0.0149838,0.00361701,0.95351,0.500825,0.14435,1.18718,1.31562
LCA,LCA,Saint Lucia,food.group,fruit_veg,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00580927,,0.133355,0.0217661,10.2983,18.2609,2.03033,17.3591,13.08
LCA,LCA,Saint Lucia,food.group,grains,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00187705,,0.402585,0.0627931,28.0578,29.4161,4.0858,47.9164,36.1205
LCA,LCA,Saint Lucia,food.group,legumes,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00037204,,2.36E-05,7.84E-05,5.72077,3.51097,0.449837,0.00717872,0.034583
LCA,LCA,Saint Lucia,food.group,milk,Latin America and the Caribbean,Caribbean,Environmental Impacts,,8.00E-05,,0.0067195,0.00353956,5.09405,1.58197,11.7276,3.74246,4.09729
LCA,LCA,Saint Lucia,food.group,nuts_seeds,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.0058246,,0.202985,0.0281282,5.41372,2.89318,0.99834,2.53854,2.05902
LCA,LCA,Saint Lucia,food.group,oils,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00039062,,0.0410037,0.0148475,6.96434,2.00066,1.45175,4.29757,5.66492
LCA,LCA,Saint Lucia,food.group,pork_poultry,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.027031446,,0.1398057,15.688954,70.6783,22.30854,47.1738,66.5464,53.6758
LCA,LCA,Saint Lucia,food.group,roots,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000188439,,0.0102319,0.00198845,1.80059,1.63629,0.503387,2.02675,2.06109
LCA,LCA,Saint Lucia,food.group,sugar,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.0119964,,0.204113,0.040226,6.9769,35.736,1.65938,18.4163,14.3111
LKA,LKA,Sri Lanka,food.group,beef_lamb,Asia,Southern Asia,Environmental Impacts,5.87514,0.00370825,2.631841,0.2223489,0.0898437,0.5731202,0.1927791,18.388495,0.5165585,0.4674479
LKA,LKA,Sri Lanka,food.group,eggs,Asia,Southern Asia,Environmental Impacts,0.703377,0.061663,0.449226,2.45571,0.536482,3.41119,1.34183,1.34559,3.14508,2.4334
LKA,LKA,Sri Lanka,food.group,fish,Asia,Southern Asia,Environmental Impacts,0.0367113,0.00425034,1.3218,0.365141,0.0812557,0.774651,0.370563,0.113606,1.03032,1.09559
LKA,LKA,Sri Lanka,food.group,fruit_veg,Asia,Southern Asia,Environmental Impacts,2.02638,1.09907,1.96235,18.9307,3.13912,10.0787,17.839,2.66238,19.1109,14.6614
LKA,LKA,Sri Lanka,food.group,grains,Asia,Southern Asia,Environmental Impacts,3.71773,0.189981,1.61913,24.8063,3.86537,15.1282,15.2967,2.17962,25.8713,19.472
LKA,LKA,Sri Lanka,food.group,legumes,Asia,Southern Asia,Environmental Impacts,3.23678,0.0465818,0.389942,,,9.71232,5.97703,0.764451,,
LKA,LKA,Sri Lanka,food.group,milk,Asia,Southern Asia,Environmental Impacts,7.83365,0.0139517,0.975229,1.71749,0.492008,2.25118,0.699108,5.18272,1.65388,1.81069
LKA,LKA,Sri Lanka,food.group,nuts_seeds,Asia,Southern Asia,Environmental Impacts,5.09035,2.09082,2.60962,54.0275,7.71318,51.5696,27.5596,9.50993,24.1814,19.6137
LKA,LKA,Sri Lanka,food.group,oils,Asia,Southern Asia,Environmental Impacts,0.840359,0.00798696,0.711431,3.17855,0.531262,2.09981,0.382391,1.37694,1.93164,1.89321
LKA,LKA,Sri Lanka,food.group,pork_poultry,Asia,Southern Asia,Environmental Impacts,1.5972,0.050247034,0.991793,0.47526613,146.9054693,4.2957357,1.5754418,1.8518311,4.1830348,3.4107155
LKA,LKA,Sri Lanka,food.group,roots,Asia,Southern Asia,Environmental Impacts,0.400718,0.0461716,0.35079,0.536495,0.0868317,1.23823,1.12525,0.346169,1.39376,1.41737
LKA,LKA,Sri Lanka,food.group,sugar,Asia,Southern Asia,Environmental Impacts,1.47114,0.679416,1.35102,9.96682,1.70272,4.82394,24.7084,1.14732,12.7333,9.89489
LSO,LSO,Lesotho,food.group,beef_lamb,Africa,Southern Africa,Environmental Impacts,27.94669,0.000840409,1.880311,0.15669816,0.041962593,8.61117,3.28292,196.6978,7.49781,6.56381
LSO,LSO,Lesotho,food.group,eggs,Africa,Southern Africa,Environmental Impacts,0.00896709,0.000113304,0.00671592,0.0198905,0.00309445,0.411695,0.161945,0.162399,0.379579,0.293686
LSO,LSO,Lesotho,food.group,fish,Africa,Southern Africa,Environmental Impacts,0.0122244,1.30E-05,0.0207621,0.00174311,0.000369838,0.0505012,0.0237512,0.00734981,0.0679355,0.0717431
LSO,LSO,Lesotho,food.group,fruit_veg,Africa,Southern Africa,Environmental Impacts,0.0632321,0.00959036,0.0896556,0.779149,0.130591,3.76752,5.58234,0.8332,6.65798,5.23096
LSO,LSO,Lesotho,food.group,grains,Africa,Southern Africa,Environmental Impacts,1.39019,0.0425056,0.912364,8.00929,1.19646,50.3622,32.9189,6.3166,81.1761,60.5351
LSO,LSO,Lesotho,food.group,legumes,Africa,Southern Africa,Environmental Impacts,0.16561,0.00281969,0.0206176,0.000426753,0.000561928,3.87958,2.38271,0.305139,0.00358936,0.0172915
LSO,LSO,Lesotho,food.group,milk,Africa,Southern Africa,Environmental Impacts,1.56788,0.00122929,0.447457,0.213305,0.043053,8.98402,2.79,20.6832,6.60031,7.2261
LSO,LSO,Lesotho,food.group,nuts_seeds,Africa,Southern Africa,Environmental Impacts,8.57E-05,0.000996384,6.23E-05,0.0156875,0.00309435,0.424605,0.226916,0.0783012,0.199101,0.161492
LSO,LSO,Lesotho,food.group,oils,Africa,Southern Africa,Environmental Impacts,0.403958,0.00762885,0.0710166,0.697892,0.131359,6.94758,2.08042,1.08852,4.04368,5.58036
LSO,LSO,Lesotho,food.group,pork_poultry,Africa,Southern Africa,Environmental Impacts,0.77322,0.015899828,0.30258,0.237808,0.6466127,11.83718,3.38975,9.50295,10.9267,8.75545
LSO,LSO,Lesotho,food.group,roots,Africa,Southern Africa,Environmental Impacts,0.136307,0.000313313,0.0691726,0.12292,0.0187481,3.2693,2.97099,0.91399,3.67993,3.74228
LSO,LSO,Lesotho,food.group,sugar,Africa,Southern Africa,Environmental Impacts,0.185885,0.044276,0.247059,1.11137,0.185173,4.70857,24.1175,1.11988,12.4288,9.65824
LTU,LTU,Lithuania,food.group,beef_lamb,Europe,Northern Europe,Environmental Impacts,0.817851,0.00045275,0.5270818,0.97883,0.0974807,2.689667,0.933704,80.32708,2.404454,2.159262
LTU,LTU,Lithuania,food.group,eggs,Europe,Northern Europe,Environmental Impacts,0.293693,0.00132761,0.217453,2.6668,0.253514,15.2495,5.99856,6.01539,14.0599,10.8784
LTU,LTU,Lithuania,food.group,fish,Europe,Northern Europe,Environmental Impacts,0.00584534,0.000689569,0.152472,0.0663903,0.0143603,0.363441,0.18549,0.0543252,0.462595,0.505634
LTU,LTU,Lithuania,food.group,fruit_veg,Europe,Northern Europe,Environmental Impacts,0.245964,0.0278986,0.277519,2.22598,0.394301,12.5559,19.158,3.0046,23.1241,18.3758
LTU,LTU,Lithuania,food.group,grains,Europe,Northern Europe,Environmental Impacts,1.53071,0.00462526,0.825032,9.82932,0.763286,50.4231,44.7784,6.58709,73.3704,55.7728
LTU,LTU,Lithuania,food.group,legumes,Europe,Northern Europe,Environmental Impacts,0.222511,0.0436216,0.0482107,0.000351402,0.00116528,4.32378,2.64965,0.339808,0.00837518,0.0403468
LTU,LTU,Lithuania,food.group,milk,Europe,Northern Europe,Environmental Impacts,2.60763,0.00214549,1.31588,1.74575,0.25255,19.5551,6.07286,45.0202,14.3666,15.7287
LTU,LTU,Lithuania,food.group,nuts_seeds,Europe,Northern Europe,Environmental Impacts,0.038645,0.00341781,0.0072327,0.0271346,0.00280427,1.63208,0.872208,0.30097,0.765294,0.620735
LTU,LTU,Lithuania,food.group,oils,Europe,Northern Europe,Environmental Impacts,0.357638,0.00423616,0.129804,1.36971,0.274149,11.5595,3.46273,1.80552,6.72414,9.28355
LTU,LTU,Lithuania,food.group,pork_poultry,Europe,Northern Europe,Environmental Impacts,5.86673,0.4250703,1.638916,10.4736,1.239498,65.5459,16.70642,62.1638,59.2031,47.0869
LTU,LTU,Lithuania,food.group,roots,Europe,Northern Europe,Environmental Impacts,0.196686,0.000616546,0.0767916,0.543606,0.11011,3.49286,3.17415,0.97649,3.93158,3.99818
LTU,LTU,Lithuania,food.group,sugar,Europe,Northern Europe,Environmental Impacts,0.19117,0.019912,0.247125,1.8401,0.332705,14.4459,73.9924,3.4358,38.1316,29.6315
LUX,LUX,Luxembourg,food.group,beef_lamb,Europe,Western Europe,Environmental Impacts,3.94915,0.002926671,0.8949577,0.5385971,0.1045615,11.41861,3.921018,349.8552,10.23705,9.2179
LUX,LUX,Luxembourg,food.group,eggs,Europe,Western Europe,Environmental Impacts,0.0831992,0.00239066,0.0616791,0.57124,0.0903415,13.8884,5.46315,5.47848,12.805,9.90741
LUX,LUX,Luxembourg,food.group,fish,Europe,Western Europe,Environmental Impacts,0.00223584,0.000492122,0.0923561,0.0770574,0.0170908,1.77555,0.889986,0.26564,2.2857,2.4798
LUX,LUX,Luxembourg,food.group,fruit_veg,Europe,Western Europe,Environmental Impacts,0.0923754,0.010112,0.117299,0.813445,0.146084,16.4967,26.7326,3.46352,28.6389,22.1923
LUX,LUX,Luxembourg,food.group,grains,Europe,Western Europe,Environmental Impacts,0.360587,0.00432272,0.185827,2.03509,0.239273,36.7705,37.0042,5.19735,59.9586,45.3142
LUX,LUX,Luxembourg,food.group,legumes,Europe,Western Europe,Environmental Impacts,0.000385252,0.000215007,0.0002611,0.000153765,0.000509896,0.83381,0.497076,0.0648928,0.0119645,0.0576383
LUX,LUX,Luxembourg,food.group,milk,Europe,Western Europe,Environmental Impacts,0.104559,0.00374241,0.301586,0.628078,0.197245,17.1245,5.31804,39.4244,12.5809,13.7737
LUX,LUX,Luxembourg,food.group,nuts_seeds,Europe,Western Europe,Environmental Impacts,0.00279083,0.000279065,0.00147104,0.199206,0.0283821,1.93063,1.03176,0.356026,0.905287,0.734284
LUX,LUX,Luxembourg,food.group,oils,Europe,Western Europe,Environmental Impacts,0.14567,0.00137522,0.0424857,0.51068,0.101586,12.7442,3.83087,1.93431,7.37522,10.224
LUX,LUX,Luxembourg,food.group,pork_poultry,Europe,Western Europe,Environmental Impacts,0.721579,0.04262354,0.33991,1.10159,0.487558,44.3556,11.2061,42.52616,40.0007,31.7971
LUX,LUX,Luxembourg,food.group,roots,Europe,Western Europe,Environmental Impacts,0.0294613,0.00190474,0.0118661,0.0848041,0.0171662,1.86973,1.69913,0.522717,2.10458,2.14023
LUX,LUX,Luxembourg,food.group,sugar,Europe,Western Europe,Environmental Impacts,0.00294654,0.165756,0.00383385,1.05763,0.196825,27.461,140.656,6.53131,72.4866,56.3282
LVA,LVA,Latvia,food.group,beef_lamb,Europe,Northern Europe,Environmental Impacts,1.140264,0.000315215,0.3994517,0.6814632,0.06787892,2.881562,0.995806,86.98777,2.579078,2.318691
LVA,LVA,Latvia,food.group,eggs,Europe,Northern Europe,Environmental Impacts,0.167529,0.000742628,0.124221,1.49174,0.141809,10.8721,4.27666,4.28866,10.024,7.75571
LVA,LVA,Latvia,food.group,fish,Europe,Northern Europe,Environmental Impacts,0.00390418,0.000928945,0.11144,0.0977914,0.0208208,0.866785,0.426577,0.129649,1.12865,1.21543
LVA,LVA,Latvia,food.group,fruit_veg,Europe,Northern Europe,Environmental Impacts,0.164642,0.0159794,0.192384,1.40274,0.252055,12.6133,18.6756,3.10432,23.5265,18.8244
LVA,LVA,Latvia,food.group,grains,Europe,Northern Europe,Environmental Impacts,0.773802,0.00203083,0.403696,5.04667,0.420995,50.828,31.0678,5.39701,54.0531,41.8689
LVA,LVA,Latvia,food.group,legumes,Europe,Northern Europe,Environmental Impacts,0.00093744,0.000104594,0.000650508,0.00040745,0.00135113,0.124342,0.0572524,0.00890383,0.0143574,0.069166
LVA,LVA,Latvia,food.group,milk,Europe,Northern Europe,Environmental Impacts,2.75578,0.00201706,0.981579,1.64125,0.237432,28.7116,8.91644,66.1006,21.0936,23.0936
LVA,LVA,Latvia,food.group,nuts_seeds,Europe,Northern Europe,Environmental Impacts,0.0261422,0.00216136,0.00544028,0.0171594,0.00177337,1.52592,0.815479,0.281395,0.715519,0.580362
LVA,LVA,Latvia,food.group,oils,Europe,Northern Europe,Environmental Impacts,0.332063,0.00416415,0.132287,1.33746,0.268075,16.7419,5.03257,2.54108,9.68875,13.4311
LVA,LVA,Latvia,food.group,pork_poultry,Europe,Northern Europe,Environmental Impacts,3.051876,0.20969879,0.930592,6.44951,6.742673,55.5075,13.63633,55.00894,49.8136,39.5299
LVA,LVA,Latvia,food.group,roots,Europe,Northern Europe,Environmental Impacts,0.183638,0.000730323,0.086471,0.643923,0.130429,6.49538,5.9027,1.8159,7.31123,7.43509
LVA,LVA,Latvia,food.group,sugar,Europe,Northern Europe,Environmental Impacts,0.00911012,0.00849838,0.0103246,0.78535,0.141997,9.11547,46.6898,2.16802,24.0614,18.6977
MAR,MAR,Morocco,food.group,beef_lamb,Africa,Northern Africa,Environmental Impacts,123.7227,0.1678778,15.57858,5.65293,1.752999,7.83512,2.99174,178.0078,6.81891,5.96671
MAR,MAR,Morocco,food.group,eggs,Africa,Northern Africa,Environmental Impacts,2.21321,0.200689,1.6443,7.54549,1.84918,7.3517,2.89187,2.89998,6.77819,5.24439
MAR,MAR,Morocco,food.group,fish,Africa,Northern Africa,Environmental Impacts,0.0229317,0.00358332,1.31403,0.268612,0.0618605,0.171741,0.0842028,0.0260598,0.223421,0.240546
MAR,MAR,Morocco,food.group,fruit_veg,Africa,Northern Africa,Environmental Impacts,6.74922,6.30518,8.87026,43.4992,11.6445,18.3948,30.0695,3.93153,32.2305,25.0404
MAR,MAR,Morocco,food.group,grains,Africa,Northern Africa,Environmental Impacts,41.3738,6.23664,27.1106,143.517,28.8417,92.6469,75.6534,11.7328,132.211,100.365
MAR,MAR,Morocco,food.group,legumes,Africa,Northern Africa,Environmental Impacts,3.13324,0.185854,0.399001,0.000686041,0.00227496,6.76579,4.16211,0.532458,0.00119645,0.00576383
MAR,MAR,Morocco,food.group,milk,Africa,Northern Africa,Environmental Impacts,120.773,0.0834589,2.93527,3.29783,1.64516,4.23325,1.31464,9.7459,3.11005,3.40493
MAR,MAR,Morocco,food.group,nuts_seeds,Africa,Northern Africa,Environmental Impacts,1.13994,0.118685,-0.00625798,4.03349,0.500931,2.5609,1.36859,0.472254,1.20083,0.973998
MAR,MAR,Morocco,food.group,oils,Africa,Northern Africa,Environmental Impacts,9.46876,0.10761,2.66935,4.45368,5.14224,14.168,4.25806,2.15381,8.20151,11.3669
MAR,MAR,Morocco,food.group,pork_poultry,Africa,Northern Africa,Environmental Impacts,13.78761179,0.837408142,6.06526198,3.2617437,0.32866781,16.3861987,6.04311558,6.9086189,15.9774256,13.0328965
MAR,MAR,Morocco,food.group,roots,Africa,Northern Africa,Environmental Impacts,1.62648,0.738695,0.775351,4.79334,0.836758,2.37736,2.16043,0.664632,2.67596,2.7213
MAR,MAR,Morocco,food.group,sugar,Africa,Northern Africa,Environmental Impacts,1.99387,1.63916,2.65694,22.0063,4.68768,5.90509,30.2461,1.40446,15.5872,12.1126
MDA,MDA,Republic of Moldova,food.group,beef_lamb,Europe,Eastern Europe,Environmental Impacts,0.378491,0.000121403,0.1578173,0.4780301,0.06091714,0.960794,0.338269,27.71905,0.855683,0.765694
MDA,MDA,Republic of Moldova,food.group,eggs,Europe,Eastern Europe,Environmental Impacts,0.120018,0.00030947,0.0891677,2.20591,0.278324,7.40211,2.9117,2.91987,6.82467,5.28036
MDA,MDA,Republic of Moldova,food.group,fish,Europe,Eastern Europe,Environmental Impacts,0.0873031,0.00058865,0.140996,0.0886103,0.01799,0.620869,0.288338,0.0899525,0.84192,0.884766
MDA,MDA,Republic of Moldova,food.group,fruit_veg,Europe,Eastern Europe,Environmental Impacts,0.333181,0.00270093,0.336284,2.01852,0.347067,15.2517,22.9962,2.86046,25.1456,19.3567
MDA,MDA,Republic of Moldova,food.group,grains,Europe,Eastern Europe,Environmental Impacts,0.726717,0.0364769,0.396357,4.57626,0.560692,36.9713,26.5558,4.79146,61.1851,45.6505
MDA,MDA,Republic of Moldova,food.group,legumes,Europe,Eastern Europe,Environmental Impacts,0.013407,0.00124938,0.00278121,0.000177502,0.000245419,0.710947,0.434311,0.055811,0.00239291,0.0115277
MDA,MDA,Republic of Moldova,food.group,milk,Europe,Eastern Europe,Environmental Impacts,1.63198,0.0004124,0.724253,1.06055,0.171256,16.7967,5.21626,38.6699,12.3401,13.5101
MDA,MDA,Republic of Moldova,food.group,nuts_seeds,Europe,Eastern Europe,Environmental Impacts,0.0327262,0.000920158,0.00206881,0.0509564,0.00842046,1.18093,0.63111,0.217775,0.55375,0.44915
MDA,MDA,Republic of Moldova,food.group,oils,Europe,Eastern Europe,Environmental Impacts,0.304239,0.00853947,0.0792983,0.490391,0.0872933,11.3808,3.42104,1.72737,6.58621,9.13019
